Index:	FREQUENCY:	AMPLITUDE:	BIAS:	GAMMA:	Pressure:	TimeMark:
000029857	142985.600	-00.122329	-0.195061	-3.135662e-07	0.0e+00	01:31:29.063
000029858	142985.700	-00.138330	-0.195117	-3.544803e-07	0.0e+00	01:31:29.250
000029859	142985.800	-00.094102	-0.194632	-2.417441e-07	0.0e+00	01:31:29.422
000029860	142985.900	-00.109367	-0.196262	-2.786254e-07	0.0e+00	01:31:29.609
000029861	142986.000	-00.109304	-0.194749	-2.806262e-07	0.0e+00	01:31:29.797
000029862	142986.100	-00.125535	-0.194765	-3.222732e-07	0.0e+00	01:31:29.984
000029863	142986.200	-00.113413	-0.192688	-2.942920e-07	0.0e+00	01:31:30.156
000029864	142986.300	-00.120182	-0.193312	-3.108504e-07	0.0e+00	01:31:30.344
000029865	142986.400	-00.119133	-0.195091	-3.053253e-07	0.0e+00	01:31:30.531
000029866	142986.500	-00.102126	-0.195435	-2.612788e-07	0.0e+00	01:31:30.719
000029867	142986.600	-00.118995	-0.195027	-3.050726e-07	0.0e+00	01:31:30.891
000029868	142986.700	-00.122851	-0.191920	-3.200569e-07	0.0e+00	01:31:31.078
000029869	142986.800	-00.107723	-0.195384	-2.756687e-07	0.0e+00	01:31:31.266
000029870	142986.900	-00.119648	-0.195148	-3.065582e-07	0.0e+00	01:31:31.453
000029871	142987.000	-00.125594	-0.194987	-3.220561e-07	0.0e+00	01:31:31.641
000029872	142987.100	-00.123485	-0.194792	-3.169664e-07	0.0e+00	01:31:31.813
000029873	142987.200	-00.116245	-0.192122	-3.025298e-07	0.0e+00	01:31:32.000
000029874	142987.300	-00.140820	-0.195392	-3.603520e-07	0.0e+00	01:31:32.188
000029875	142987.400	-00.127544	-0.195837	-3.256371e-07	0.0e+00	01:31:32.375
000029876	142987.500	-00.131567	-0.194530	-3.381675e-07	0.0e+00	01:31:32.547
000029877	142987.600	-00.151847	-0.195264	-3.888248e-07	0.0e+00	01:31:32.734
000029878	142987.700	-00.138254	-0.192485	-3.591298e-07	0.0e+00	01:31:32.922
000029879	142987.800	-00.125870	-0.195430	-3.220340e-07	0.0e+00	01:31:33.109
000029880	142987.900	-00.137294	-0.196664	-3.490563e-07	0.0e+00	01:31:33.297
000029881	142988.000	-00.123557	-0.195045	-3.167394e-07	0.0e+00	01:31:33.469
000029882	142988.100	-00.131482	-0.194769	-3.375328e-07	0.0e+00	01:31:33.656
000029883	142988.200	-00.116524	-0.192013	-3.034256e-07	0.0e+00	01:31:33.844
000029884	142988.300	-00.143143	-0.195528	-3.660435e-07	0.0e+00	01:31:34.031
000029885	142988.400	-00.149227	-0.195734	-3.811984e-07	0.0e+00	01:31:34.203
000029886	142988.500	-00.135559	-0.195055	-3.474888e-07	0.0e+00	01:31:34.391
000029887	142988.600	-00.131769	-0.195053	-3.377779e-07	0.0e+00	01:31:34.578
000029888	142988.700	-00.150534	-0.194305	-3.873637e-07	0.0e+00	01:31:34.766
000029889	142988.800	-00.151328	-0.195573	-3.868830e-07	0.0e+00	01:31:34.938
000029890	142988.900	-00.133155	-0.196052	-3.395896e-07	0.0e+00	01:31:35.125
000029891	142989.000	-00.147428	-0.197751	-3.727616e-07	0.0e+00	01:31:35.313
000029892	142989.100	-00.150356	-0.195325	-3.848887e-07	0.0e+00	01:31:35.500
000029893	142989.200	-00.125622	-0.195460	-3.213494e-07	0.0e+00	01:31:35.672
000029894	142989.300	-00.139946	-0.195827	-3.573218e-07	0.0e+00	01:31:35.859
000029895	142989.400	-00.136022	-0.196124	-3.467740e-07	0.0e+00	01:31:36.047
000029896	142989.500	-00.141102	-0.198843	-3.548057e-07	0.0e+00	01:31:36.234
000029897	142989.600	-00.139487	-0.195268	-3.571666e-07	0.0e+00	01:31:36.406
000029898	142989.700	-00.144569	-0.195535	-3.696743e-07	0.0e+00	01:31:36.594
000029899	142989.800	-00.134178	-0.194273	-3.453334e-07	0.0e+00	01:31:36.781
000029900	142989.900	-00.153207	-0.196071	-3.906932e-07	0.0e+00	01:31:36.969
000029901	142990.000	-00.143494	-0.197586	-3.631183e-07	0.0e+00	01:31:37.141
000029902	142990.100	-00.150315	-0.196437	-3.826038e-07	0.0e+00	01:31:37.328
000029903	142990.200	-00.139010	-0.195576	-3.553852e-07	0.0e+00	01:31:37.516
000029904	142990.300	-00.148225	-0.193352	-3.833031e-07	0.0e+00	01:31:37.703
000029905	142990.400	-00.148681	-0.196335	-3.786418e-07	0.0e+00	01:31:37.875
000029906	142990.500	-00.147720	-0.196637	-3.756151e-07	0.0e+00	01:31:38.063
000029907	142990.600	-00.136671	-0.196864	-3.471196e-07	0.0e+00	01:31:38.250
000029908	142990.700	-00.137540	-0.195383	-3.519753e-07	0.0e+00	01:31:38.438
000029909	142990.800	-00.129374	-0.193988	-3.334582e-07	0.0e+00	01:31:38.625
000029910	142990.900	-00.151915	-0.196413	-3.867238e-07	0.0e+00	01:31:38.797
000029911	142991.000	-00.128637	-0.196345	-3.275779e-07	0.0e+00	01:31:38.984
000029912	142991.100	-00.129615	-0.198390	-3.266674e-07	0.0e+00	01:31:39.172
000029913	142991.200	-00.165353	-0.194272	-4.255704e-07	0.0e+00	01:31:39.359
000029914	142991.300	-00.125305	-0.195210	-3.209490e-07	0.0e+00	01:31:39.531
000029915	142991.400	-00.142525	-0.196721	-3.622508e-07	0.0e+00	01:31:39.719
000029916	142991.500	-00.142657	-0.196643	-3.627321e-07	0.0e+00	01:31:39.906
000029917	142991.600	-00.153049	-0.198067	-3.863571e-07	0.0e+00	01:31:40.094
000029918	142991.700	-00.135785	-0.196442	-3.456109e-07	0.0e+00	01:31:40.281
000029919	142991.800	-00.127029	-0.195227	-3.253354e-07	0.0e+00	01:31:40.453
000029920	142991.900	-00.138898	-0.196899	-3.527127e-07	0.0e+00	01:31:40.641
000029921	142992.000	-00.133071	-0.197458	-3.369615e-07	0.0e+00	01:31:40.828
000029922	142992.100	-00.119507	-0.200172	-2.985093e-07	0.0e+00	01:31:41.016
000029923	142992.200	-00.154372	-0.196707	-3.923914e-07	0.0e+00	01:31:41.188
000029924	142992.300	-00.139658	-0.195512	-3.571596e-07	0.0e+00	01:31:41.375
000029925	142992.400	-00.120913	-0.196016	-3.084261e-07	0.0e+00	01:31:41.563
000029926	142992.500	-00.150458	-0.197411	-3.810780e-07	0.0e+00	01:31:41.750
000029927	142992.600	-00.142419	-0.199623	-3.567196e-07	0.0e+00	01:31:41.922
000029928	142992.700	-00.148496	-0.196654	-3.775565e-07	0.0e+00	01:31:42.109
000029929	142992.800	-00.126730	-0.196388	-3.226527e-07	0.0e+00	01:31:42.297
000029930	142992.900	-00.143024	-0.194797	-3.671098e-07	0.0e+00	01:31:42.484
000029931	142993.000	-00.145207	-0.196434	-3.696080e-07	0.0e+00	01:31:42.656
000029932	142993.100	-00.162112	-0.197906	-4.095669e-07	0.0e+00	01:31:42.844
000029933	142993.200	-00.123108	-0.197084	-3.123239e-07	0.0e+00	01:31:43.031
000029934	142993.300	-00.153925	-0.196545	-3.915772e-07	0.0e+00	01:31:43.219
000029935	142993.400	-00.151656	-0.192792	-3.933166e-07	0.0e+00	01:31:43.391
000029936	142993.500	-00.138226	-0.196246	-3.521744e-07	0.0e+00	01:31:43.578
000029937	142993.600	-00.144039	-0.197545	-3.645724e-07	0.0e+00	01:31:43.766
000029938	142993.700	-00.126961	-0.198402	-3.199595e-07	0.0e+00	01:31:43.953
000029939	142993.800	-00.121854	-0.196921	-3.093993e-07	0.0e+00	01:31:44.141
000029940	142993.900	-00.162968	-0.194740	-4.184237e-07	0.0e+00	01:31:44.313
000029941	142994.000	-00.150939	-0.196762	-3.835561e-07	0.0e+00	01:31:44.500
000029942	142994.100	-00.140943	-0.197034	-3.576625e-07	0.0e+00	01:31:44.688
000029943	142994.200	-00.133871	-0.200868	-3.332318e-07	0.0e+00	01:31:44.875
000029944	142994.300	-00.156158	-0.197813	-3.947094e-07	0.0e+00	01:31:45.047
000029945	142994.400	-00.142603	-0.197266	-3.614498e-07	0.0e+00	01:31:45.234
000029946	142994.500	-00.138181	-0.197105	-3.505267e-07	0.0e+00	01:31:45.422
000029947	142994.600	-00.130286	-0.197340	-3.301060e-07	0.0e+00	01:31:45.609
000029948	142994.700	-00.140995	-0.201193	-3.503961e-07	0.0e+00	01:31:45.781
000029949	142994.800	-00.151516	-0.197707	-3.831851e-07	0.0e+00	01:31:45.969
000029950	142994.900	-00.159758	-0.195811	-4.079375e-07	0.0e+00	01:31:46.156
000029951	142995.000	-00.145165	-0.197482	-3.675397e-07	0.0e+00	01:31:46.344
000029952	142995.100	-00.137303	-0.197255	-3.480338e-07	0.0e+00	01:31:46.531
000029953	142995.200	-00.130901	-0.201118	-3.254324e-07	0.0e+00	01:31:46.703
000029954	142995.300	-00.145475	-0.198073	-3.672256e-07	0.0e+00	01:31:46.891
000029955	142995.400	-00.135764	-0.197978	-3.428761e-07	0.0e+00	01:31:47.078
000029956	142995.500	-00.151472	-0.198166	-3.821842e-07	0.0e+00	01:31:47.266
000029957	142995.600	-00.134850	-0.197710	-3.410297e-07	0.0e+00	01:31:47.438
000029958	142995.700	-00.145608	-0.199937	-3.641329e-07	0.0e+00	01:31:47.625
000029959	142995.800	-00.144506	-0.198109	-3.647135e-07	0.0e+00	01:31:47.813
000029960	142995.900	-00.143863	-0.197586	-3.640522e-07	0.0e+00	01:31:48.000
000029961	142996.000	-00.139341	-0.196950	-3.537468e-07	0.0e+00	01:31:48.172
000029962	142996.100	-00.145707	-0.197261	-3.693263e-07	0.0e+00	01:31:48.359
000029963	142996.200	-00.134648	-0.199373	-3.376778e-07	0.0e+00	01:31:48.547
000029964	142996.300	-00.159007	-0.198245	-4.010369e-07	0.0e+00	01:31:48.734
000029965	142996.400	-00.129823	-0.197899	-3.280043e-07	0.0e+00	01:31:48.906
000029966	142996.500	-00.137059	-0.195924	-3.497756e-07	0.0e+00	01:31:49.094
000029967	142996.600	-00.146202	-0.198596	-3.680892e-07	0.0e+00	01:31:49.281
000029968	142996.700	-00.135056	-0.198103	-3.408723e-07	0.0e+00	01:31:49.469
000029969	142996.800	-00.138727	-0.198601	-3.492609e-07	0.0e+00	01:31:49.641
000029970	142996.900	-00.141460	-0.198958	-3.555028e-07	0.0e+00	01:31:49.828
000029971	142997.000	-00.150229	-0.196802	-3.816762e-07	0.0e+00	01:31:50.016
000029972	142997.100	-00.156869	-0.198738	-3.946622e-07	0.0e+00	01:31:50.203
000029973	142997.200	-00.145081	-0.198355	-3.657099e-07	0.0e+00	01:31:50.391
000029974	142997.300	-00.140304	-0.199666	-3.513477e-07	0.0e+00	01:31:50.563
000029975	142997.400	-00.154489	-0.198625	-3.888963e-07	0.0e+00	01:31:50.750
000029976	142997.500	-00.155450	-0.198056	-3.924405e-07	0.0e+00	01:31:50.938
000029977	142997.600	-00.150406	-0.198851	-3.781866e-07	0.0e+00	01:31:51.125
000029978	142997.700	-00.162635	-0.198633	-4.093857e-07	0.0e+00	01:31:51.297
000029979	142997.800	-00.154046	-0.199338	-3.863945e-07	0.0e+00	01:31:51.484
000029980	142997.900	-00.165260	-0.197925	-4.174818e-07	0.0e+00	01:31:51.672
000029981	142998.000	-00.165367	-0.196857	-4.200200e-07	0.0e+00	01:31:51.859
000029982	142998.100	-00.158084	-0.198839	-3.975169e-07	0.0e+00	01:31:52.031
000029983	142998.200	-00.172134	-0.199159	-4.321523e-07	0.0e+00	01:31:52.219
000029984	142998.300	-00.145998	-0.200288	-3.644685e-07	0.0e+00	01:31:52.406
000029985	142998.400	-00.148650	-0.198311	-3.747906e-07	0.0e+00	01:31:52.594
000029986	142998.500	-00.146783	-0.198631	-3.694871e-07	0.0e+00	01:31:52.781
000029987	142998.600	-00.146545	-0.199586	-3.671224e-07	0.0e+00	01:31:52.953
000029988	142998.700	-00.156533	-0.199815	-3.916935e-07	0.0e+00	01:31:53.141
000029989	142998.800	-00.150578	-0.201556	-3.735389e-07	0.0e+00	01:31:53.328
000029990	142998.900	-00.149127	-0.198732	-3.751957e-07	0.0e+00	01:31:53.516
000029991	142999.000	-00.127849	-0.198938	-3.213277e-07	0.0e+00	01:31:53.688
000029992	142999.100	-00.149318	-0.199721	-3.738170e-07	0.0e+00	01:31:53.875
000029993	142999.200	-00.155219	-0.200111	-3.878305e-07	0.0e+00	01:31:54.063
000029994	142999.300	-00.135058	-0.203540	-3.317736e-07	0.0e+00	01:31:54.250
000029995	142999.400	-00.138455	-0.199315	-3.473278e-07	0.0e+00	01:31:54.422
000029996	142999.500	-00.139564	-0.199083	-3.505164e-07	0.0e+00	01:31:54.609
000029997	142999.600	-00.143232	-0.198297	-3.611555e-07	0.0e+00	01:31:54.797
000029998	142999.700	-00.149756	-0.200153	-3.741055e-07	0.0e+00	01:31:54.984
000029999	142999.800	-00.158016	-0.202443	-3.902732e-07	0.0e+00	01:31:55.172
000030000	142999.900	-00.156705	-0.197906	-3.959075e-07	0.0e+00	01:31:55.344
000030001	143000.000	-00.191361	-0.199254	-4.801945e-07	0.0e+00	01:31:55.531
000030002	143000.100	-00.171434	-0.196922	-4.352841e-07	0.0e+00	01:31:55.719
000030003	143000.200	-00.158522	-0.200377	-3.955587e-07	0.0e+00	01:31:55.906
000030004	143000.300	-00.174086	-0.200856	-4.333597e-07	0.0e+00	01:31:56.078
000030005	143000.400	-00.159174	-0.201674	-3.946316e-07	0.0e+00	01:31:56.266
000030006	143000.500	-00.189890	-0.199783	-4.752394e-07	0.0e+00	01:31:56.453
000030007	143000.600	-00.169098	-0.198610	-4.257043e-07	0.0e+00	01:31:56.641
000030008	143000.700	-00.177648	-0.200229	-4.436114e-07	0.0e+00	01:31:56.813
000030009	143000.800	-00.164356	-0.200612	-4.096378e-07	0.0e+00	01:31:57.000
000030010	143000.900	-00.173792	-0.203992	-4.259769e-07	0.0e+00	01:31:57.188
000030011	143001.000	-00.170758	-0.199593	-4.277669e-07	0.0e+00	01:31:57.375
000030012	143001.100	-00.167588	-0.199855	-4.192738e-07	0.0e+00	01:31:57.547
000030013	143001.200	-00.168242	-0.199969	-4.206695e-07	0.0e+00	01:31:57.734
000030014	143001.300	-00.177768	-0.200992	-4.422263e-07	0.0e+00	01:31:57.922
000030015	143001.400	-00.172956	-0.204314	-4.232611e-07	0.0e+00	01:31:58.109
000030016	143001.500	-00.155826	-0.201115	-3.874047e-07	0.0e+00	01:31:58.281
000030017	143001.600	-00.183448	-0.200058	-4.584873e-07	0.0e+00	01:31:58.469
000030018	143001.700	-00.153794	-0.198289	-3.878011e-07	0.0e+00	01:31:58.656
000030019	143001.800	-00.171284	-0.201421	-4.251897e-07	0.0e+00	01:31:58.844
000030020	143001.900	-00.146005	-0.201738	-3.618675e-07	0.0e+00	01:31:59.016
000030021	143002.000	-00.157717	-0.201315	-3.917164e-07	0.0e+00	01:31:59.203
000030022	143002.100	-00.171785	-0.200597	-4.281848e-07	0.0e+00	01:31:59.391
000030023	143002.200	-00.167667	-0.197392	-4.247055e-07	0.0e+00	01:31:59.578
000030024	143002.300	-00.172671	-0.201798	-4.278318e-07	0.0e+00	01:31:59.766
000030025	143002.400	-00.182055	-0.201924	-4.507996e-07	0.0e+00	01:31:59.938
000030026	143002.500	-00.179595	-0.202821	-4.427409e-07	0.0e+00	01:32:00.125
000030027	143002.600	-00.154132	-0.201721	-3.820420e-07	0.0e+00	01:32:00.313
000030028	143002.700	-00.154642	-0.199428	-3.877152e-07	0.0e+00	01:32:00.500
000030029	143002.800	-00.174812	-0.201526	-4.337210e-07	0.0e+00	01:32:00.672
000030030	143002.900	-00.153186	-0.202313	-3.785863e-07	0.0e+00	01:32:00.859
000030031	143003.000	-00.178941	-0.205484	-4.354141e-07	0.0e+00	01:32:01.047
000030032	143003.100	-00.164977	-0.202034	-4.082893e-07	0.0e+00	01:32:01.234
000030033	143003.200	-00.167052	-0.201201	-4.151375e-07	0.0e+00	01:32:01.406
000030034	143003.300	-00.172558	-0.201114	-4.290067e-07	0.0e+00	01:32:01.594
000030035	143003.400	-00.193047	-0.202382	-4.769374e-07	0.0e+00	01:32:01.781
000030036	143003.500	-00.160730	-0.204047	-3.938558e-07	0.0e+00	01:32:01.969
000030037	143003.600	-00.180712	-0.202394	-4.464361e-07	0.0e+00	01:32:02.141
000030038	143003.700	-00.181782	-0.202243	-4.494137e-07	0.0e+00	01:32:02.328
000030039	143003.800	-00.168590	-0.199522	-4.224850e-07	0.0e+00	01:32:02.516
000030040	143003.900	-00.149599	-0.202620	-3.691606e-07	0.0e+00	01:32:02.703
000030041	143004.000	-00.184373	-0.203017	-4.540829e-07	0.0e+00	01:32:02.875
000030042	143004.100	-00.184055	-0.202820	-4.537411e-07	0.0e+00	01:32:03.063
000030043	143004.200	-00.169147	-0.202911	-4.168008e-07	0.0e+00	01:32:03.250
000030044	143004.300	-00.169680	-0.198692	-4.269908e-07	0.0e+00	01:32:03.438
000030045	143004.400	-00.187535	-0.201913	-4.643939e-07	0.0e+00	01:32:03.625
000030046	143004.500	-00.174838	-0.202553	-4.315857e-07	0.0e+00	01:32:03.797
000030047	143004.600	-00.165595	-0.203787	-4.062947e-07	0.0e+00	01:32:03.984
000030048	143004.700	-00.187064	-0.202409	-4.620930e-07	0.0e+00	01:32:04.172
000030049	143004.800	-00.163216	-0.197227	-4.137761e-07	0.0e+00	01:32:04.359
000030050	143004.900	-00.179587	-0.202242	-4.439911e-07	0.0e+00	01:32:04.531
000030051	143005.000	-00.182929	-0.203087	-4.503702e-07	0.0e+00	01:32:04.719
000030052	143005.100	-00.180480	-0.205461	-4.392069e-07	0.0e+00	01:32:04.906
000030053	143005.200	-00.156182	-0.202849	-3.849702e-07	0.0e+00	01:32:05.094
000030054	143005.300	-00.154517	-0.202409	-3.816946e-07	0.0e+00	01:32:05.266
000030055	143005.400	-00.149882	-0.202907	-3.693372e-07	0.0e+00	01:32:05.453
000030056	143005.500	-00.180898	-0.202977	-4.456120e-07	0.0e+00	01:32:05.641
000030057	143005.600	-00.157775	-0.206802	-3.814624e-07	0.0e+00	01:32:05.828
000030058	143005.700	-00.157736	-0.203241	-3.880509e-07	0.0e+00	01:32:06.000
000030059	143005.800	-00.178575	-0.202649	-4.406018e-07	0.0e+00	01:32:06.188
000030060	143005.900	-00.147752	-0.202576	-3.646834e-07	0.0e+00	01:32:06.375
000030061	143006.000	-00.154449	-0.203015	-3.803875e-07	0.0e+00	01:32:06.563
000030062	143006.100	-00.167558	-0.205808	-4.070733e-07	0.0e+00	01:32:06.734
000030063	143006.200	-00.154586	-0.203708	-3.794308e-07	0.0e+00	01:32:06.922
000030064	143006.300	-00.176662	-0.203305	-4.344739e-07	0.0e+00	01:32:07.109
000030065	143006.400	-00.160726	-0.201408	-3.990041e-07	0.0e+00	01:32:07.297
000030066	143006.500	-00.151742	-0.203337	-3.731280e-07	0.0e+00	01:32:07.484
000030067	143006.600	-00.146978	-0.203702	-3.607683e-07	0.0e+00	01:32:07.656
000030068	143006.700	-00.149745	-0.204042	-3.669455e-07	0.0e+00	01:32:07.844
000030069	143006.800	-00.152621	-0.203395	-3.751827e-07	0.0e+00	01:32:08.031
000030070	143006.900	-00.152730	-0.200436	-3.809946e-07	0.0e+00	01:32:08.219
000030071	143007.000	-00.149976	-0.203156	-3.691167e-07	0.0e+00	01:32:08.391
000030072	143007.100	-00.149230	-0.203552	-3.665643e-07	0.0e+00	01:32:08.578
000030073	143007.200	-00.152580	-0.205551	-3.711479e-07	0.0e+00	01:32:08.766
000030074	143007.300	-00.132510	-0.203928	-3.248943e-07	0.0e+00	01:32:08.953
000030075	143007.400	-00.152330	-0.202550	-3.760318e-07	0.0e+00	01:32:09.125
000030076	143007.500	-00.167749	-0.204720	-4.097033e-07	0.0e+00	01:32:09.313
000030077	143007.600	-00.163374	-0.204176	-4.000803e-07	0.0e+00	01:32:09.500
000030078	143007.700	-00.139328	-0.206815	-3.368434e-07	0.0e+00	01:32:09.688
000030079	143007.800	-00.139838	-0.204073	-3.426182e-07	0.0e+00	01:32:09.859
000030080	143007.900	-00.151957	-0.203560	-3.732491e-07	0.0e+00	01:32:10.047
000030081	143008.000	-00.157738	-0.203891	-3.868186e-07	0.0e+00	01:32:10.234
000030082	143008.100	-00.176675	-0.203708	-4.336482e-07	0.0e+00	01:32:10.422
000030083	143008.200	-00.148252	-0.205110	-3.613968e-07	0.0e+00	01:32:10.609
000030084	143008.300	-00.137997	-0.203790	-3.385751e-07	0.0e+00	01:32:10.781
000030085	143008.400	-00.156226	-0.202562	-3.856260e-07	0.0e+00	01:32:10.969
000030086	143008.500	-00.144688	-0.204062	-3.545204e-07	0.0e+00	01:32:11.156
000030087	143008.600	-00.141432	-0.204623	-3.455908e-07	0.0e+00	01:32:11.344
000030088	143008.700	-00.148007	-0.206629	-3.581482e-07	0.0e+00	01:32:11.516
000030089	143008.800	-00.151559	-0.204488	-3.705810e-07	0.0e+00	01:32:11.703
000030090	143008.900	-00.153815	-0.204169	-3.766850e-07	0.0e+00	01:32:11.891
000030091	143009.000	-00.170035	-0.203949	-4.168561e-07	0.0e+00	01:32:12.078
000030092	143009.100	-00.157190	-0.204771	-3.838184e-07	0.0e+00	01:32:12.250
000030093	143009.200	-00.147692	-0.206810	-3.570727e-07	0.0e+00	01:32:12.438
000030094	143009.300	-00.176223	-0.203682	-4.325929e-07	0.0e+00	01:32:12.625
000030095	143009.400	-00.129848	-0.204334	-3.177356e-07	0.0e+00	01:32:12.813
000030096	143009.500	-00.163398	-0.202234	-4.039816e-07	0.0e+00	01:32:12.984
000030097	143009.600	-00.155905	-0.205269	-3.797569e-07	0.0e+00	01:32:13.172
000030098	143009.700	-00.145305	-0.206958	-3.510482e-07	0.0e+00	01:32:13.359
000030099	143009.800	-00.142392	-0.204755	-3.477129e-07	0.0e+00	01:32:13.547
000030100	143009.900	-00.133812	-0.205168	-3.261042e-07	0.0e+00	01:32:13.734
000030101	143010.000	-00.143598	-0.201910	-3.555976e-07	0.0e+00	01:32:13.906
000030102	143010.100	-00.155307	-0.205525	-3.778290e-07	0.0e+00	01:32:14.094
000030103	143010.200	-00.166957	-0.205998	-4.052391e-07	0.0e+00	01:32:14.281
000030104	143010.300	-00.141445	-0.204866	-3.452126e-07	0.0e+00	01:32:14.469
000030105	143010.400	-00.147380	-0.205243	-3.590372e-07	0.0e+00	01:32:14.641
000030106	143010.500	-00.148691	-0.202998	-3.662368e-07	0.0e+00	01:32:14.828
000030107	143010.600	-00.161636	-0.205840	-3.926265e-07	0.0e+00	01:32:15.016
000030108	143010.700	-00.173454	-0.205354	-4.223276e-07	0.0e+00	01:32:15.203
000030109	143010.800	-00.151173	-0.205446	-3.679155e-07	0.0e+00	01:32:15.375
000030110	143010.900	-00.139799	-0.204588	-3.416580e-07	0.0e+00	01:32:15.563
000030111	143011.000	-00.147889	-0.204282	-3.619740e-07	0.0e+00	01:32:15.750
000030112	143011.100	-00.155512	-0.205379	-3.785973e-07	0.0e+00	01:32:15.938
000030113	143011.200	-00.142783	-0.205695	-3.470749e-07	0.0e+00	01:32:16.109
000030114	143011.300	-00.143825	-0.206905	-3.475643e-07	0.0e+00	01:32:16.297
000030115	143011.400	-00.150875	-0.204488	-3.689098e-07	0.0e+00	01:32:16.484
000030116	143011.500	-00.151459	-0.202675	-3.736493e-07	0.0e+00	01:32:16.672
000030117	143011.600	-00.155248	-0.205566	-3.776102e-07	0.0e+00	01:32:16.859
000030118	143011.700	-00.131547	-0.205701	-3.197544e-07	0.0e+00	01:32:17.031
000030119	143011.800	-00.143456	-0.207555	-3.455851e-07	0.0e+00	01:32:17.219
000030120	143011.900	-00.143732	-0.204776	-3.509491e-07	0.0e+00	01:32:17.406
000030121	143012.000	-00.156759	-0.204317	-3.836185e-07	0.0e+00	01:32:17.594
000030122	143012.100	-00.136131	-0.205565	-3.311132e-07	0.0e+00	01:32:17.766
000030123	143012.200	-00.144811	-0.206104	-3.513052e-07	0.0e+00	01:32:17.953
000030124	143012.300	-00.143250	-0.208933	-3.428135e-07	0.0e+00	01:32:18.141
000030125	143012.400	-00.176568	-0.205863	-4.288488e-07	0.0e+00	01:32:18.328
000030126	143012.500	-00.156413	-0.204985	-3.815232e-07	0.0e+00	01:32:18.500
000030127	143012.600	-00.132624	-0.204421	-3.243905e-07	0.0e+00	01:32:18.688
